Year,Week,Year_Week,Route,Fleet_Type,Actual_Trips,Total_Volume_Tons,Is_Peak_Event,Date,YearMonth,Month,Time_Index,Is_Peak_Week,Actual_Trips_Trend,Actual_Trips_Detrended,Actual_Trips_Seasonal_Baseline,Actual_Trips_Residual,Actual_Trips_Outlier_Candidate,Total_Volume_Tons_Trend,Total_Volume_Tons_Detrended,Total_Volume_Tons_Seasonal_Baseline,Total_Volume_Tons_Residual,Total_Volume_Tons_Outlier_Candidate,Is_Outlier_Candidate
2022,19,2022-W19,HN-HCM,Truck_15T,69,968.6,0,2022-05-12,2022-05,5,72,1,66.55682710116912,2.4431728988308805,-0.15616387367073514,2.5993367725016157,False,945.2875312459155,23.31244434002201,-19.200376872090942,42.512821212112954,False,False
2022,20,2022-W20,HCM-HN,Container_30T,64,1856.8,1,2022-05-19,2022-05,5,73,1,44.20388363944417,19.79611636055583,-1.7547661530273615,21.55088251358319,False,1260.838495743869,595.9615530842559,-45.77829336606487,641.7398464503208,False,False
2022,20,2022-W20,HCM-HN,Truck_15T,85,1212.9,1,2022-05-19,2022-05,5,73,1,61.10392530149133,23.89607469850867,-2.361977049072536,26.258051747581206,False,867.5370681460447,345.3629562680178,-34.645999700405696,380.0089559684235,False,False
2022,20,2022-W20,HN-HCM,Container_30T,51,1470.0,0,2022-05-19,2022-05,5,73,1,49.7115418411953,1.2884581588047013,1.172817735078688,0.11564042372601335,False,1418.1916678925738,51.80833210742617,27.6321403028453,24.176191804580867,False,False
2022,20,2022-W20,HN-HCM,Truck_15T,70,988.0,0,2022-05-19,2022-05,5,73,1,66.65872640734833,3.3412735926516746,-1.2580631798499482,4.599336772501623,False,946.719364116987,41.28063588301302,-11.780815031429256,53.061450914442275,False,False
2022,21,2022-W21,HCM-HN,Container_30T,62,1754.9,1,2022-05-26,2022-05,5,74,1,44.271012126643726,17.728987873356274,-1.7547661530273615,19.483754026383636,False,1262.7537366639285,492.146287750134,-45.77829336606487,537.9245811161989,False,False
2022,21,2022-W21,HCM-HN,Truck_15T,85,1230.2,1,2022-05-26,2022-05,5,74,1,61.19696220239122,23.80303779760878,-2.361977049072536,26.165014846681316,False,868.8603341469735,361.3396170249015,-34.645999700405696,395.9856167253072,False,False
2022,21,2022-W21,HN-HCM,Container_30T,50,1411.2,0,2022-05-26,2022-05,5,74,1,49.78919543409579,0.21080456590421193,0.09516414217819857,0.11564042372601335,False,1420.4100870665106,-9.210135894635641,-24.08627887109151,14.876142976455867,False,False
2022,21,2022-W21,HN-HCM,Truck_15T,65,938.7,0,2022-05-26,2022-05,5,74,1,66.76062571352755,-1.7606257135275456,0.4380478314756999,-2.1986735450032455,False,948.1511969880586,-9.451184781027337,12.83592076467221,-22.287105545699546,False,False
2022,22,2022-W22,HCM-HN,Container_30T,60,1719.6,1,2022-06-02,2022-06,6,75,1,44.33814061384329,15.661859386156713,-1.7547661530273615,17.416625539184075,False,1264.668977583988,454.93099800194955,-45.77829336606487,500.7092913680144,False,False
2022,22,2022-W22,HCM-HN,Truck_15T,82,1148.2,1,2022-06-02,2022-06,6,75,1,61.2899991032911,20.710000896708898,-2.361977049072536,23.071977945781434,False,870.1836001479022,278.0163510239728,-34.645999700405696,312.6623507243785,False,False
2022,22,2022-W22,HN-HCM,Container_30T,48,1347.7,0,2022-06-02,2022-06,6,75,1,49.86684902699628,-1.8668490269962774,1.7862297018256754,-3.653078728821953,True,1422.6285062404472,-74.92855506857222,36.447709978196144,-111.37626504676837,False,True
2022,22,2022-W22,HN-HCM,Truck_15T,68,955.6,0,2022-06-02,2022-06,6,75,1,66.86252501970675,1.1374749802932484,-1.4618617922083814,2.59933677250163,False,949.5830298591302,6.016945726807307,-18.595912106399396,24.612857833206704,False,False
2022,23,2022-W23,HCM-HN,Container_30T,60,1678.6,1,2022-06-09,2022-06,6,76,1,44.40526910104284,15.59473089895716,-1.7547661530273615,17.34949705198452,False,1266.5842185040474,412.0157570818901,-45.77829336606487,457.794050447955,False,False
2022,23,2022-W23,HCM-HN,Truck_15T,87,1219.2,1,2022-06-09,2022-06,6,76,1,61.383036004190984,25.616963995809016,-2.361977049072536,27.97894104488155,False,871.5068661488309,347.6930850230441,-34.645999700405696,382.3390847234498,False,False
2022,23,2022-W23,HN-HCM,Container_30T,53,1508.9,0,2022-06-09,2022-06,6,76,1,49.94450261989677,3.0554973801032332,-1.0601430436227872,4.1156404237260205,True,1424.8469254143838,84.0530989996787,-2.4231416330271713,86.47624063270587,False,True
2022,23,2022-W23,HN-HCM,Truck_15T,65,917.3,0,2022-06-09,2022-06,6,76,1,66.96442432588597,-1.9644243258859717,-1.1664140083810963,-0.7980103175048754,False,951.0148627302017,-33.714874937232935,-17.47633805870646,-16.238536878526475,False,False
2022,24,2022-W24,HCM-HN,Container_30T,60,1700.7,1,2022-06-16,2022-06,6,77,1,44.4723975882424,15.527602411757599,-1.7547661530273615,17.28236856478496,False,1268.4994594241066,432.2004917477684,-45.77829336606487,477.9787851138333,False,False
2022,24,2022-W24,HCM-HN,Truck_15T,82,1162.6,1,2022-06-16,2022-06,6,77,1,61.476072905090874,20.523927094909126,-2.361977049072536,22.885904143981662,False,872.8301321497597,289.7698434361778,-34.645999700405696,324.4158431365835,False,False
2022,24,2022-W24,HN-HCM,Container_30T,49,1373.5,0,2022-06-16,2022-06,6,77,1,50.022156212797256,-1.022156212797256,-1.022156212797256,0.0,False,1427.0653445883206,-53.56534458832061,-19.293993244250487,-34.271351344070126,False,False
2022,24,2022-W24,HN-HCM,Truck_15T,65,914.8,0,2022-06-16,2022-06,6,77,1,67.06632363206519,-2.066323632065192,-0.6656604045668075,-1.4006632274983843,False,952.4466956012733,-37.64670780830454,-4.859541227448858,-32.78716658085568,False,False
2022,25,2022-W25,HCM-HN,Container_30T,44,1275.1,0,2022-06-23,2022-06,6,78,0,44.539526075441955,-0.5395260754419553,-1.6551457185950724,1.1156196431531171,False,1270.414700344166,4.685275241771478,-29.130189042336724,33.8154642841082,False,False
2022,25,2022-W25,HCM-HN,Truck_15T,60,837.7,0,2022-06-23,2022-06,6,78,0,61.569109805990756,-1.569109805990756,-1.569109805990756,0.0,False,874.1533981506884,-36.45338594365717,-33.21958204210182,-3.2338039015553477,False,False
2022,25,2022-W25,HN-HCM,Container_30T,46,1326.7,0,2022-06-23,2022-06,6,78,0,50.09980980569775,-4.0998098056977526,-1.984169381971732,-2.1156404237260205,False,1429.2837637622572,-102.5838125903822,-65.30752312955133,-37.27628946083087,False,False
2022,25,2022-W25,HN-HCM,Truck_15T,64,915.7,0,2022-06-23,2022-06,6,78,0,67.1682229382444,-3.168222938244398,-0.9695493932411523,-2.1986735450032455,False,953.8785284723449,-38.17851626531365,-30.052837219993762,-8.125679045319885,False,False
2022,26,2022-W26,HCM-HN,Container_30T,42,1196.3,0,2022-06-30,2022-06,6,79,0,44.606654562641516,-2.6066545626415163,-3.0488447410649613,0.442190178423445,False,1272.3299412642255,-76.02989243610045,-80.7221969151401,4.692304479039649,False,False
2022,26,2022-W26,HCM-HN,Truck_15T,57,800.0,0,2022-06-30,2022-06,6,79,0,61.662146706890645,-4.6621467068906455,-4.593102454584567,-0.06904425230607814,False,875.4766641516171,-75.47666415161711,-57.30977440787069,-18.166889743746424,False,False
2022,26,2022-W26,HN-HCM,Container_30T,50,1439.2,0,2022-06-30,2022-06,6,79,0,50.17746339859824,-0.1774633985982419,-3.4087442460502757,3.231280847452034,False,1431.502182936194,7.697768235680996,-91.75459095941801,99.452359195099,False,False
2022,26,2022-W26,HN-HCM,Truck_15T,61,858.5,0,2022-06-30,2022-06,6,79,0,67.27012224442362,-6.270122244423618,-1.8694590169252407,-4.400663227498377,False,955.3103613434164,-96.81036134341639,-41.623231383654456,-55.18712995976193,False,False
2022,27,2022-W27,HCM-HN,Container_30T,44,1273.8,0,2022-07-07,2022-07,7,80,0,44.67378304984108,-0.6737830498410773,-3.2315928714176323,2.557809821576555,False,1274.2451821842849,-0.4451333561598858,-117.65297536149524,117.20784200533535,True,True
2022,27,2022-W27,HCM-HN,Truck_15T,56,787.3,0,2022-07-07,2022-07,7,80,0,61.75518360779053,-5.755183607790528,-3.5480508508723005,-2.2071327569182273,False,876.7999301525458,-89.49994235957706,-50.29919988615029,-39.20074247342677,False,False
2022,27,2022-W27,HN-HCM,Container_30T,48,1381.5,0,2022-07-07,2022-07,7,80,0,50.25511699149873,-2.2551169914987312,-2.6020382626767855,0.34692127117805427,False,1433.7206021101306,-52.220602110130585,-73.54922635199796,21.328624241867374,False,False
2022,27,2022-W27,HN-HCM,Truck_15T,65,918.2,0,2022-07-07,2022-07,7,80,0,67.37202155060282,-2.372021550602824,-3.7726847781012083,1.4006632274983843,False,956.742194214488,-38.542182007456745,-41.42932417425004,2.8871421667932964,False,False
2022,28,2022-W28,HCM-HN,Container_30T,42,1191.1,0,2022-07-14,2022-07,7,81,0,44.74091153704063,-2.740911537040631,-2.856531180193741,0.11561964315311002,False,1276.1604231043443,-85.06044751840682,-85.06044751840682,0.0,False,False
2022,28,2022-W28,HCM-HN,Truck_15T,59,829.2,0,2022-07-14,2022-07,7,81,0,61.84822050869042,-2.8482205086904173,-1.9172647609964883,-0.930955747693929,False,878.1231961534745,-48.92318394644326,-24.890122518314683,-24.033061428128576,False,False
2022,28,2022-W28,HN-HCM,Container_30T,46,1308.2,0,2022-07-14,2022-07,7,81,0,50.33277058439922,-4.332770584399221,-1.2171301606732072,-3.1156404237260134,False,1435.9390212840672,-127.73907011219217,-24.2914048932289,-103.44766521896327,False,False
2022,28,2022-W28,HN-HCM,Truck_15T,64,910.0,0,2022-07-14,2022-07,7,81,0,67.47392085678204,-3.473920856782044,-3.473920856782044,0.0,False,958.1740270855596,-48.1740270855596,-32.835453585939376,-15.338573499620225,False,False
2022,29,2022-W29,HCM-HN,Container_30T,43,1234.3,0,2022-07-21,2022-07,7,82,0,44.808040024240185,-1.808040024240185,-1.3658498458167472,-0.4421901784234379,False,1278.0756640244037,-43.77561519627875,-43.77561519627875,0.0,False,False
2022,29,2022-W29,HCM-HN,Truck_15T,57,822.0,0,2022-07-21,2022-07,7,82,0,61.9412574095903,-4.9412574095903,-1.8031689049781505,-3.138088504612149,False,879.4464621544033,-57.44646215440332,-15.31263383878536,-42.13382831561796,False,False
2022,29,2022-W29,HN-HCM,Container_30T,47,1330.3,0,2022-07-21,2022-07,7,82,0,50.41042417729972,-3.410424177299717,-3.410424177299717,0.0,False,1438.157440458004,-107.85739162987898,-107.85739162987898,0.0,False,False
2022,29,2022-W29,HN-HCM,Truck_15T,61,860.0,0,2022-07-21,2022-07,7,82,0,67.57582016296126,-6.575820162961264,-3.777809845456389,-2.7980103175048754,False,959.6058599566311,-99.6058599566311,-31.292989916393253,-68.31287004023784,False,False
2022,30,2022-W30,HCM-HN,Container_30T,42,1179.2,0,2022-07-28,2022-07,7,83,0,44.875168511439746,-2.875168511439746,-2.875168511439746,0.0,False,1279.990904944463,-100.79095377258795,-75.60641805669616,-25.184535715891798,False,False
2022,30,2022-W30,HCM-HN,Truck_15T,59,846.0,0,2022-07-28,2022-07,7,83,0,62.03429431049018,-3.034294310490182,-4.827161553571969,1.792867243081787,False,880.769728155332,-34.76972815533202,-74.73593646080792,39.9662083054759,False,False
2022,30,2022-W30,HN-HCM,Container_30T,46,1312.9,0,2022-07-28,2022-07,7,83,0,50.488077770200206,-4.488077770200206,-4.488077770200206,0.0,False,1440.3758596319406,-127.47583521787806,-121.30445945974543,-6.171375758132626,False,False
2022,30,2022-W30,HN-HCM,Truck_15T,66,937.1,0,2022-07-28,2022-07,7,83,0,67.67771946914047,-1.6777194691404702,-2.4790459241372247,0.8013264549967545,False,961.0376928277027,-23.9377172417652,-47.824859408558495,23.887142166793296,False,False
2022,31,2022-W31,HCM-HN,Container_30T,43,1212.6,0,2022-08-04,2022-08,8,84,0,44.94229699863931,-1.942296998639307,-2.384487177062752,0.442190178423445,False,1281.9061458645224,-69.30617027858489,-69.30617027858489,0.0,False,False
2022,31,2022-W31,HCM-HN,Truck_15T,58,839.6,0,2022-08-04,2022-08,8,84,0,62.12733121139007,-4.1273312113900715,-5.196375463696143,1.069044252306071,False,882.0929941562607,-42.493018570323215,-60.85992052110089,18.366901950777674,False,False
2022,31,2022-W31,HN-HCM,Container_30T,49,1400.5,0,2022-08-04,2022-08,8,84,0,50.565731363100696,-1.5657313631006957,-0.9126526342787429,-0.6530787288219528,False,1442.5942788058771,-42.09427880587714,-37.62297628993201,-4.471302515945126,False,False
2022,31,2022-W31,HN-HCM,Truck_15T,63,889.7,0,2022-08-04,2022-08,8,84,0,67.77961877531969,-4.77961877531969,-4.77961877531969,0.0,False,962.4695256987743,-72.76951349174306,-72.76951349174306,0.0,False,False
2022,32,2022-W32,HCM-HN,Container_30T,41,1187.0,0,2022-08-11,2022-08,8,85,0,45.00942548583886,-4.009425485838861,-3.682854950568526,-0.32657053527033497,False,1283.8213867845818,-96.82138678458182,-96.82138678458182,0.0,False,False
2022,32,2022-W32,HCM-HN,Truck_15T,57,802.4,0,2022-08-11,2022-08,8,85,0,62.220368112289954,-5.220368112289954,-2.0132353553717337,-3.20713275691822,False,883.4162601571894,-81.01623574312691,-24.815554304856505,-56.20068143827041,False,False
2022,32,2022-W32,HN-HCM,Container_30T,47,1321.3,0,2022-08-11,2022-08,8,85,0,50.643384956001185,-3.643384956001185,-3.7590253797272055,0.11564042372602046,False,1444.812697979814,-123.51264915168895,-89.66508158897545,-33.84756756271349,False,False
2022,32,2022-W32,HN-HCM,Truck_15T,62,868.2,0,2022-08-11,2022-08,8,85,0,67.88151808149891,-5.8815180814989105,-2.2821813089972807,-3.59933677250163,False,963.9013585698459,-95.70134636281466,-48.18852515070171,-47.512821212112954,False,False
2022,33,2022-W33,HCM-HN,Container_30T,45,1301.3,0,2022-08-18,2022-08,8,86,0,45.07655397303842,-0.07655397303842193,-2.749983437768087,2.673429464729665,False,1285.7366277046413,15.56342112348375,-80.85990958002208,96.42333070350583,True,True
2022,33,2022-W33,HCM-HN,Truck_15T,57,806.1,0,2022-08-18,2022-08,8,86,0,62.31340501318984,-5.313405013189843,-3.2443607608837652,-2.069044252306078,False,884.7395261581182,-78.63955057218072,-49.205734463594126,-29.433816108586598,False,False
2022,33,2022-W33,HN-HCM,Container_30T,48,1394.4,0,2022-08-18,2022-08,8,86,0,50.721038548901674,-2.7210385489016744,-2.7210385489016744,0.0,False,1447.0311171537505,-52.63109273968803,-67.65485210698216,15.023759367294133,False,False
2022,33,2022-W33,HN-HCM,Truck_15T,62,881.3,0,2022-08-18,2022-08,8,86,0,67.98341738767812,-5.9834173876781165,-4.185407070173241,-1.7980103175048754,False,965.3331914409174,-84.03320364794865,-79.59459352723479,-4.438610120713861,False,False
2022,34,2022-W34,HCM-HN,Container_30T,43,1214.7,0,2022-08-25,2022-08,8,87,0,45.143682460237976,-2.143682460237976,-2.143682460237976,0.0,False,1287.6518686247007,-72.95191745282568,-63.27515050008151,-9.676766952744174,False,False
2022,34,2022-W34,HCM-HN,Truck_15T,61,868.2,0,2022-08-25,2022-08,8,87,0,62.406441914089726,-1.4064419140897257,-3.475486166395804,2.069044252306078,False,886.0627921590469,-17.86277995201567,-55.429694109824595,37.566914157808924,False,False
2022,34,2022-W34,HN-HCM,Container_30T,47,1348.5,0,2022-08-25,2022-08,8,87,0,50.79869214180217,-3.798692141802171,-3.798692141802171,0.0,False,1449.249536327687,-100.74953632768711,-100.74953632768711,0.0,False,False
2022,34,2022-W34,HN-HCM,Truck_15T,66,928.1,0,2022-08-25,2022-08,8,87,0,68.08531669385734,-2.0853166938573366,-2.0853166938573366,0.0,False,966.765024311989,-38.66504872605151,-46.2392598174506,7.574211091399093,False,False
2022,35,2022-W35,HCM-HN,Container_30T,41,1173.7,0,2022-09-01,2022-09,9,88,0,45.21081094743754,-4.210810947437537,-1.8842404121672018,-2.326570535270335,False,1289.5671095447601,-115.86715837288511,-66.37492713603274,-49.492231236852376,False,False
2022,35,2022-W35,HCM-HN,Truck_15T,59,829.2,0,2022-09-01,2022-09,9,88,0,62.499478814989615,-3.499478814989615,-3.499478814989615,0.0,False,887.3860581599756,-58.18604595294437,-58.18604595294437,0.0,False,False
2022,35,2022-W35,HN-HCM,Container_30T,47,1335.5,0,2022-09-01,2022-09,9,88,0,50.87634573470266,-3.87634573470266,-3.9919861584286735,0.11564042372601335,False,1451.467955501624,-115.96795550162392,-115.96795550162392,0.0,False,False
2022,35,2022-W35,HN-HCM,Truck_15T,66,925.5,0,2022-09-01,2022-09,9,88,0,68.18721600003654,-2.1872160000365426,-2.1872160000365426,0.0,False,968.1968571830606,-42.696857183060615,-42.696857183060615,0.0,False,False
2022,36,2022-W36,HCM-HN,Container_30T,42,1179.5,0,2022-09-08,2022-09,9,89,0,45.27793943463709,-3.2779394346370907,-3.3935590777902007,0.11561964315311002,False,1291.4823504648193,-111.98235046481932,-119.09786357705252,7.115513112233202,False,False
2022,36,2022-W36,HCM-HN,Truck_15T,59,822.8,0,2022-09-08,2022-09,9,89,0,62.5925157158895,-3.5925157158894976,-3.5925157158894976,0.0,False,888.7093241609043,-65.90933636793557,-65.90933636793557,0.0,False,False
2022,36,2022-W36,HN-HCM,Container_30T,46,1310.0,0,2022-09-08,2022-09,9,89,0,50.95399932760315,-4.9539993276031495,-4.300920598781204,-0.6530787288219457,False,1453.6863746755605,-143.6863746755605,-143.03875828472223,-0.6476163908382659,False,False
2022,36,2022-W36,HN-HCM,Truck_15T,63,897.5,0,2022-09-08,2022-09,9,89,0,68.28911530621576,-5.289115306215763,-3.4911049887108874,-1.7980103175048754,False,969.6286900541321,-72.12869005413211,-46.29011655451177,-25.83857349962034,False,False
2022,37,2022-W37,HCM-HN,Container_30T,44,1258.8,0,2022-09-15,2022-09,9,90,0,45.34506792183665,-1.3450679218366517,-3.4606875649897617,2.11561964315311,False,1293.3975913848788,-34.59754255675375,-107.88982262173113,73.29228006497738,False,False
2022,37,2022-W37,HCM-HN,Truck_15T,57,815.3,0,2022-09-15,2022-09,9,90,0,62.68555261678938,-5.68555261678938,-3.616508364483309,-2.069044252306071,False,890.032590161833,-74.73260236886426,-65.89876184621517,-8.833840522649098,False,False
2022,37,2022-W37,HN-HCM,Container_30T,47,1356.1,0,2022-09-15,2022-09,9,90,0,51.03165292050364,-4.031652920503639,-4.031652920503639,0.0,False,1455.9047938494973,-99.80481826355981,-99.80481826355981,0.0,False,False
2022,37,2022-W37,HN-HCM,Truck_15T,61,883.2,0,2022-09-15,2022-09,9,90,0,68.39101461239497,-7.391014612394969,-5.5930042948901075,-1.7980103175048612,False,971.0605229252037,-87.86051071817246,-68.57340517247303,-19.287105545699433,False,False
2022,38,2022-W38,HCM-HN,Container_30T,41,1179.3,0,2022-09-22,2022-09,9,91,0,45.412196409036206,-4.412196409036206,-1.9700062306127677,-2.442190178423438,False,1295.3128323049382,-116.01278347681318,-80.02055223996103,-35.99223123685215,False,False
2022,38,2022-W38,HCM-HN,Truck_15T,61,882.3,0,2022-09-22,2022-09,9,91,0,62.77858951768927,-1.7785895176892694,-5.8476337699953405,4.069044252306071,False,891.3558561627618,-9.055868369793075,-81.92277032057075,72.86690195077767,True,True
2022,38,2022-W38,HN-HCM,Container_30T,47,1362.5,0,2022-09-22,2022-09,9,91,0,51.109306513404135,-4.109306513404135,-2.340587360856162,-1.7687191525479733,False,1458.123213023434,-95.62321302343389,-79.34704563291552,-16.276167390518367,False,False
2022,38,2022-W38,HN-HCM,Truck_15T,64,905.6,0,2022-09-22,2022-09,9,91,0,68.49291391857419,-4.492913918574189,-4.492913918574189,0.0,False,972.4923557962753,-66.89238021033782,-66.89238021033782,0.0,False,False
2022,39,2022-W39,HCM-HN,Container_30T,41,1182.3,0,2022-09-29,2022-09,9,92,0,45.47932489623577,-4.479324896235767,-2.9215150746592116,-1.557809821576555,False,1297.2280732249976,-114.92802439687262,-102.92025563372476,-12.007768763147851,False,False
2022,39,2022-W39,HCM-HN,Truck_15T,59,849.3,0,2022-09-29,2022-09,9,92,0,62.87162641858915,-3.871626418589152,-3.871626418589152,0.0,False,892.6791221636905,-43.37913437072177,-45.41219579885035,2.033061428128576,False,False
2022,39,2022-W39,HN-HCM,Container_30T,46,1323.6,0,2022-09-29,2022-09,9,92,0,51.186960106304625,-5.186960106304625,-5.186960106304625,0.0,False,1460.3416321973705,-136.74165661143297,-136.74165661143297,0.0,False,False
2022,39,2022-W39,HN-HCM,Truck_15T,67,939.3,0,2022-09-29,2022-09,9,92,0,68.59481322475341,-1.594813224753409,-2.194149997255032,0.5993367725016228,False,973.9241886673469,-34.624200874378175,-29.89842417280829,-4.725776701569885,False,False
2022,40,2022-W40,HCM-HN,Container_30T,57,1649.0,0,2022-10-06,2022-10,10,93,0,45.54645338343532,11.45354661656468,13.780117151835007,-2.326570535270328,False,1299.143314145057,349.85668585494295,389.9333551514371,-40.076669296494174,False,False
2022,40,2022-W40,HCM-HN,Truck_15T,81,1151.3,0,2022-10-06,2022-10,10,93,0,62.96466331948904,18.03533668051096,18.03533668051096,0.0,False,894.0023881646192,257.2976606635058,257.2976606635058,0.0,False,False
2022,40,2022-W40,HN-HCM,Container_30T,63,1818.1,0,2022-10-06,2022-10,10,93,0,51.264613699205114,11.735386300794886,16.619745877068873,-4.884359576273987,True,1462.5600513713073,355.5399242146302,476.9874673632812,-121.447543148651,True,True
2022,40,2022-W40,HN-HCM,Truck_15T,84,1176.8,0,2022-10-06,2022-10,10,93,0,68.69671253093261,15.303287469067385,16.902624241569,-1.5993367725016157,False,975.3560215384184,201.44402728970658,249.869694127995,-48.42566683828841,False,False
2022,41,2022-W41,HCM-HN,Container_30T,59,1681.7,0,2022-10-13,2022-10,10,94,0,45.61358187063488,13.386418129365119,13.386418129365119,0.0,False,1301.0585550651163,380.64139610675875,380.64139610675875,0.0,False,False
2022,41,2022-W41,HCM-HN,Truck_15T,79,1112.9,0,2022-10-13,2022-10,10,94,0,63.057700220388924,15.942299779611076,18.873255527305,-2.930955747693922,False,895.3256541655479,217.57437024851458,278.6074927117994,-61.033122463284826,False,False
2022,41,2022-W41,HN-HCM,Container_30T,65,1843.4,0,2022-10-13,2022-10,10,94,0,51.3422672921056,13.657732707894397,15.426451860442363,-1.7687191525479662,False,1464.7784705452439,378.62155386881864,409.16919467371963,-30.547640804900993,False,False
2022,41,2022-W41,HN-HCM,Truck_15T,86,1236.7,0,2022-10-13,2022-10,10,94,0,68.79861183711184,17.201388162888165,17.99939848039304,-0.7980103175048754,False,976.78785440949,259.912096762385,259.912096762385,0.0,False,False
2022,42,2022-W42,HCM-HN,Container_30T,56,1624.1,0,2022-10-20,2022-10,10,95,0,45.68071035783444,10.319289642165558,11.645860177435893,-1.326570535270335,False,1302.9737959851757,321.1261796007618,321.1261796007618,0.0,False,False
2022,42,2022-W42,HCM-HN,Truck_15T,83,1184.5,0,2022-10-20,2022-10,10,95,0,63.15073712128881,19.849262878711187,15.987351383323329,3.861911495387858,False,896.6489201664767,287.8510798335233,226.81795737023845,61.033122463284826,False,False
2022,42,2022-W42,HN-HCM,Container_30T,64,1827.2,0,2022-10-20,2022-10,10,95,0,51.41992088500609,12.580079114993907,13.464438691267887,-0.8843595762739795,False,1466.9968897191807,360.2030614526943,401.1268452340512,-40.92378378135686,False,False
2022,42,2022-W42,HN-HCM,Truck_15T,85,1226.3,0,2022-10-20,2022-10,10,95,0,68.90051114329106,16.099488856708945,16.50015208420733,-0.40066322749838434,False,978.2196872805616,248.08036154756337,248.08036154756337,0.0,False,False
2022,43,2022-W43,HCM-HN,Container_30T,60,1729.7,0,2022-10-27,2022-10,10,96,0,45.747838845033996,14.252161154966004,13.694351333389449,0.557809821576555,False,1304.8890369052351,424.8109142666399,407.68763239125906,17.123281875380826,False,False
2022,43,2022-W43,HCM-HN,Truck_15T,81,1151.7,0,2022-10-27,2022-10,10,96,0,63.243774022188695,17.756225977811305,17.756225977811305,0.0,False,897.9721861674054,253.72776500446957,254.6285196849276,-0.9007546804580215,False,False
2022,43,2022-W43,HN-HCM,Container_30T,63,1816.6,0,2022-10-27,2022-10,10,96,0,51.49757447790659,11.50242552209341,15.386785098367397,-3.8843595762739866,True,1469.2153088931173,347.38466669282025,453.33220984147124,-105.947543148651,False,True
2022,43,2022-W43,HN-HCM,Truck_15T,88,1241.3,0,2022-10-27,2022-10,10,96,0,69.00241044947026,18.99758955052974,18.99758955052974,0.0,False,979.6515201516331,261.6485286764919,261.6485286764919,0.0,False,False
2022,44,2022-W44,HCM-HN,Container_30T,59,1706.8,0,2022-11-03,2022-11,11,97,0,45.81496733223355,13.18503266776645,13.18503266776645,0.0,False,1306.8042778252945,399.99577100283045,399.99577100283045,0.0,False,False
2022,44,2022-W44,HCM-HN,Truck_15T,76,1082.2,0,2022-11-03,2022-11,11,97,0,63.33681092308858,12.663189076911422,15.801277581523564,-3.138088504612142,False,899.2954521683341,182.90449900354088,212.6376947090132,-29.733195705472326,False,False
2022,44,2022-W44,HN-HCM,Container_30T,63,1813.0,0,2022-11-03,2022-11,11,97,0,51.57522807080708,11.424771929192922,13.540412352918942,-2.1156404237260205,False,1471.4337280670538,341.56627193294617,353.04251256565203,-11.476240632705867,False,False
2022,44,2022-W44,HN-HCM,Truck_15T,84,1183.8,0,2022-11-03,2022-11,11,97,0,69.10430975564948,14.895690244350519,16.296353471848896,-1.4006632274983772,False,981.0833530227047,202.71669580542027,236.10383797221357,-33.387142166793296,False,False
2022,45,2022-W45,HCM-HN,Container_30T,60,1686.1,1,2022-11-10,2022-11,11,98,1,45.88209581943311,14.117904180566889,-1.7547661530273615,15.87267033359425,False,1308.719518745354,377.3804568405835,-45.77829336606487,423.1587502066484,False,False
2022,45,2022-W45,HCM-HN,Truck_15T,77,1088.9,1,2022-11-10,2022-11,11,98,1,63.42984782398847,13.570152176011533,-2.361977049072536,15.932129225084068,False,900.6187181692628,188.28130624479968,-34.645999700405696,222.92730594520538,False,False
2022,45,2022-W45,HN-HCM,Container_30T,63,1820.4,1,2022-11-10,2022-11,11,98,1,51.65288166370757,11.347118336292432,-1.6140548672573232,12.961173203549755,False,1473.6521472409904,346.7478771730721,-49.19801669981541,395.9458938728875,False,False
2022,45,2022-W45,HN-HCM,Truck_15T,86,1236.9,1,2022-11-10,2022-11,11,98,1,69.20620906182869,16.793790938171313,-1.8650875533843454,18.658878491555658,False,982.5151858937763,254.38483852028617,-26.37144102156111,280.7562795418473,False,False
2022,46,2022-W46,HCM-HN,Container_30T,56,1586.1,1,2022-11-17,2022-11,11,99,1,45.94922430663267,10.050775693367328,-1.7547661530273615,11.80554184639469,False,1310.6347596654134,275.4652159205241,-45.77829336606487,321.24350928658896,False,False
2022,46,2022-W46,HCM-HN,Truck_15T,81,1152.2,1,2022-11-17,2022-11,11,99,1,63.52288472488835,17.47711527511165,-2.361977049072536,19.839092324184186,False,901.9419841701915,250.25796700168348,-34.645999700405696,284.9039667020892,False,False
2022,46,2022-W46,HN-HCM,Container_30T,67,1920.3,1,2022-11-17,2022-11,11,99,1,51.73053525660806,15.269464743391943,-1.6140548672573232,16.883519610649266,False,1475.8705664149272,444.4294824131978,-49.19801669981541,493.6274991130132,False,False
2022,46,2022-W46,HN-HCM,Truck_15T,85,1217.7,1,2022-11-17,2022-11,11,99,1,69.30810836800791,15.691891631992092,-1.8650875533843454,17.556979185376438,False,983.9470187648478,233.75293240702717,-26.37144102156111,260.1243734285883,False,False
2022,47,2022-W47,HCM-HN,Container_30T,56,1601.5,1,2022-11-24,2022-11,11,100,1,46.016352793832226,9.983647206167774,-1.7547661530273615,11.738413359195135,False,1312.5500005854726,288.9499994145274,-45.77829336606487,334.72829278059226,False,False
